ID;OBJECTID;PARENTOBJID;CHANGEID;REGIONCODE;AREACODE;CITYCODE;PLACECODE;PLANCODE;STREETCODE;PREVID;NEXTID;UPDATEDATE;STARTDATE;ENDDATE;ISACTIVE;PATH
247108295;166510100;156754029;689820805;90;0;2;11;0;3;236954076;0;2025-10-01;2025-10-01;2079-06-06;1;155635744.155635756.155708853.156754029.166510100
247108296;166510167;156754029;689820806;90;0;2;11;0;3;236954143;0;2025-10-01;2025-10-01;2079-06-06;1;155635744.155635756.155708853.156754029.166510167
247108297;166510171;156754029;689820807;90;0;2;11;0;3;236954147;0;2025-10-01;2025-10-01;2079-06-06;1;155635744.155635756.155708853.156754029.166510171
247108299;166516215;156754029;689820810;90;0;2;11;0;3;236960253;0;2025-10-01;2025-10-01;2079-06-06;1;155635744.155635756.155708853.156754029.166516215
247108300;166516360;156754029;689820811;90;0;2;11;0;3;236960398;0;2025-10-01;2025-10-01;2079-06-06;1;155635744.155635756.155708853.156754029.166516360
247108302;166518616;156754029;689820812;90;0;2;11;0;3;236962696;0;2025-10-01;2025-10-01;2079-06-06;1;155635744.155635756.155708853.156754029.166518616
247108303;166518851;156754029;689820813;90;0;2;11;0;3;236962931;0;2025-10-01;2025-10-01;2079-06-06;1;155635744.155635756.155708853.156754029.166518851
247108304;166518853;156754029;689820814;90;0;2;11;0;3;236962933;0;2025-10-01;2025-10-01;2079-06-06;1;155635744.155635756.155708853.156754029.166518853
247108305;166524235;156754029;689820815;90;0;2;11;0;3;236968344;0;2025-10-01;2025-10-01;2079-06-06;1;155635744.155635756.155708853.156754029.166524235
247108306;162765721;156754029;689820816;90;0;2;11;0;3;232907138;0;2025-10-01;2025-10-01;2079-06-06;1;155635744.155635756.155708853.156754029.162765721
247108307;162765758;156754029;689820817;90;0;2;11;0;3;232907176;0;2025-10-01;2025-10-01;2079-06-06;1;155635744.155635756.155708853.156754029.162765758
247108308;162767231;156754029;689820818;90;0;2;11;0;3;232908668;0;2025-10-01;2025-10-01;2079-06-06;1;155635744.155635756.155708853.156754029.162767231
232927528;162785700;155738977;591643983;90;0;2;11;0;2;0;247108309;2025-10-01;2024-03-13;2025-10-01;0;155635744.155635756.155708853.155738977.162785700
232971427;162828492;155738977;591943318;90;0;2;11;0;2;0;247108310;2025-10-01;2024-03-15;2025-10-01;0;155635744.155635756.155708853.155738977.162828492
232971428;162828493;155738977;591943319;90;0;2;11;0;2;0;247108311;2025-10-01;2024-03-15;2025-10-01;0;155635744.155635756.155708853.155738977.162828493
232971430;162828495;155738977;591943321;90;0;2;11;0;2;0;247108312;2025-10-01;2024-03-15;2025-10-01;0;155635744.155635756.155708853.155738977.162828495
228311120;158512097;155738977;504294494;90;0;2;11;0;2;227688165;247108313;2025-10-01;2023-05-30;2025-10-01;0;155635744.155635756.155708853.155738977.158512097
228311121;158512098;155738977;504294495;90;0;2;11;0;2;227688166;247108314;2025-10-01;2023-05-30;2025-10-01;0;155635744.155635756.155708853.155738977.158512098
228311136;158547373;155738977;504294510;90;0;2;11;0;2;227744509;247108315;2025-10-01;2023-05-30;2025-10-01;0;155635744.155635756.155708853.155738977.158547373
228311140;158561619;155738977;504294514;90;0;2;11;0;2;227759669;247108317;2025-10-01;2023-05-30;2025-10-01;0;155635744.155635756.155708853.155738977.158561619
228311154;158591207;155738977;504294528;90;0;2;11;0;2;227789939;247108318;2025-10-01;2023-05-30;2025-10-01;0;155635744.155635756.155708853.155738977.158591207
228311166;158612088;155738977;504294540;90;0;2;11;0;2;227811792;247108319;2025-10-01;2023-05-30;2025-10-01;0;155635744.155635756.155708853.155738977.158612088
228311186;158646698;155738977;504294560;90;0;2;11;0;2;227846916;247108320;2025-10-01;2023-05-30;2025-10-01;0;155635744.155635756.155708853.155738977.158646698
228311204;158685376;155738977;504294578;90;0;2;11;0;2;227886781;247108321;2025-10-01;2023-05-30;2025-10-01;0;155635744.155635756.155708853.155738977.158685376
228311207;158696055;155738977;504294581;90;0;2;11;0;2;227897665;247108322;2025-10-01;2023-05-30;2025-10-01;0;155635744.155635756.155708853.155738977.158696055
228311209;158696056;155738977;504294583;90;0;2;11;0;2;227897666;247108323;2025-10-01;2023-05-30;2025-10-01;0;155635744.155635756.155708853.155738977.158696056
228311214;158719406;155738977;504294588;90;0;2;11;0;2;227921503;247108324;2025-10-01;2023-05-30;2025-10-01;0;155635744.155635756.155708853.155738977.158719406
228311218;158721045;155738977;504294592;90;0;2;11;0;2;227923189;247108325;2025-10-01;2023-05-30;2025-10-01;0;155635744.155635756.155708853.155738977.158721045
228311219;158729513;155738977;504294593;90;0;2;11;0;2;227931984;247108326;2025-10-01;2023-05-30;2025-10-01;0;155635744.155635756.155708853.155738977.158729513
228311240;158804401;155738977;504294614;90;0;2;11;0;2;228009694;247108327;2025-10-01;2023-05-30;2025-10-01;0;155635744.155635756.155708853.155738977.158804401
228311243;158813766;155738977;504294617;90;0;2;11;0;2;228019877;247108328;2025-10-01;2023-05-30;2025-10-01;0;155635744.155635756.155708853.155738977.158813766
228311244;158813767;155738977;504294618;90;0;2;11;0;2;228019878;247108329;2025-10-01;2023-05-30;2025-10-01;0;155635744.155635756.155708853.155738977.158813767
228311256;158834731;155738977;504294630;90;0;2;11;0;2;228041025;247108330;2025-10-01;2023-05-30;2025-10-01;0;155635744.155635756.155708853.155738977.158834731
228311280;158850570;155738977;504294654;90;0;2;11;0;2;228068289;247108331;2025-10-01;2023-05-30;2025-10-01;0;155635744.155635756.155708853.155738977.158850570
228311288;158877696;155738977;504294662;90;0;2;11;0;2;228136764;247108332;2025-10-01;2023-05-30;2025-10-01;0;155635744.155635756.155708853.155738977.158877696
